iso3,territorio,cod_subnacional,cod_local,anio,sexo,valor,indicador
COL,Neiva,Norte,41001 - Neiva,2009,Masculino,7.7111902222107975,Mortalidad por suicidio (100.000 hab.)
COL,Acevedo,Sur,41006 - Acevedo,2009,Masculino,8.738203425375742,Mortalidad por suicidio (100.000 hab.)
COL,Agrado,Centro,41013 - Agrado,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Aipe,Norte,41016 - Aipe,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Algeciras,Norte,41020 - Algeciras,2009,Masculino,27.198549410698096,Mortalidad por suicidio (100.000 hab.)
COL,Altamira,Centro,41026 - Altamira,2009,Masculino,51.54639175257732,Mortalidad por suicidio (100.000 hab.)
COL,Baraya,Norte,41078 - Baraya,2009,Masculino,23.607176581680832,Mortalidad por suicidio (100.000 hab.)
COL,Campoalegre,Norte,41132 - Campoalegre,2009,Masculino,13.50621285791464,Mortalidad por suicidio (100.000 hab.)
COL,Colombia,Norte,41206 - Colombia,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Elías,Sur,41244 - Elías,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Garzón,Centro,41298 - Garzón,2009,Masculino,6.096445772114857,Mortalidad por suicidio (100.000 hab.)
COL,Gigante,Centro,41306 - Gigante,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Guadalupe,Centro,41319 - Guadalupe,2009,Masculino,36.175087423127934,Mortalidad por suicidio (100.000 hab.)
COL,Hobo,Norte,41349 - Hobo,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Íquira,Norte,41357 - Íquira,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Isnos,Sur,41359 - Isnos,2009,Masculino,8.755034144633164,Mortalidad por suicidio (100.000 hab.)
COL,La Argentina,Occidente,41378 - La Argentina,2009,Masculino,34.746351633078525,Mortalidad por suicidio (100.000 hab.)
COL,La Plata,Occidente,41396 - La Plata,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Nátaga,Occidente,41483 - Nátaga,2009,Masculino,33.288948069241016,Mortalidad por suicidio (100.000 hab.)
COL,Oporapa,Sur,41503 - Oporapa,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Paicol,Occidente,41518 - Paicol,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Palermo,Norte,41524 - Palermo,2009,Masculino,8.333333333333334,Mortalidad por suicidio (100.000 hab.)
COL,Palestina,Sur,41530 - Palestina,2009,Masculino,19.580967299784607,Mortalidad por suicidio (100.000 hab.)
COL,Pital,Centro,41548 - Pital,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Pitalito,Sur,41551 - Pitalito,2009,Masculino,19.273393080851882,Mortalidad por suicidio (100.000 hab.)
COL,Rivera,Norte,41615 - Rivera,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Saladoblanco,Sur,41660 - Saladoblanco,2009,Masculino,20.475020475020475,Mortalidad por suicidio (100.000 hab.)
COL,San Agustín,Sur,41668 - San Agustín,2009,Masculino,13.332444503699753,Mortalidad por suicidio (100.000 hab.)
COL,Santa María,Norte,41676 - Santa María,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Suaza,Centro,41770 - Suaza,2009,Masculino,21.287919105907395,Mortalidad por suicidio (100.000 hab.)
COL,Tarqui,Centro,41791 - Tarqui,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Tesalia,Occidente,41797 - Tesalia,2009,Masculino,20.242914979757085,Mortalidad por suicidio (100.000 hab.)
COL,Tello,Norte,41799 - Tello,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Teruel,Norte,41801 - Teruel,2009,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Timaná,Sur,41807 - Timaná,2009,Masculino,29.33124755572937,Mortalidad por suicidio (100.000 hab.)
COL,Villavieja,Norte,41872 - Villavieja,2009,Masculino,27.100271002710027,Mortalidad por suicidio (100.000 hab.)
COL,Yaguará,Norte,41885 - Yaguará,2009,Masculino,27.70850651149903,Mortalidad por suicidio (100.000 hab.)
COL,Nacional,No aplica,00 - Nacional,2009,Total,5.184753568273069,Mortalidad por suicidio (100.000 hab.)
COL,Huila,No aplica,41 - Huila,2009,Total,6.873025900189514,Mortalidad por suicidio (100.000 hab.)
COL,Neiva,Norte,41001 - Neiva,2009,Total,4.341906531157831,Mortalidad por suicidio (100.000 hab.)
COL,Acevedo,Sur,41006 - Acevedo,2009,Total,4.579803068468055,Mortalidad por suicidio (100.000 hab.)
COL,Agrado,Centro,41013 - Agrado,2009,Total,110.09174311926607,Mortalidad por suicidio (100.000 hab.)
COL,Aipe,Norte,41016 - Aipe,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Algeciras,Norte,41020 - Algeciras,2009,Total,13.985361987786117,Mortalidad por suicidio (100.000 hab.)
COL,Altamira,Centro,41026 - Altamira,2009,Total,25.926886180969664,Mortalidad por suicidio (100.000 hab.)
COL,Baraya,Norte,41078 - Baraya,2009,Total,12.11680600993578,Mortalidad por suicidio (100.000 hab.)
COL,Campoalegre,Norte,41132 - Campoalegre,2009,Total,6.720204294210544,Mortalidad por suicidio (100.000 hab.)
COL,Colombia,Norte,41206 - Colombia,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Elías,Sur,41244 - Elías,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Garzón,Centro,41298 - Garzón,2009,Total,7.787676780262911,Mortalidad por suicidio (100.000 hab.)
COL,Gigante,Centro,41306 - Gigante,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Guadalupe,Centro,41319 - Guadalupe,2009,Total,18.759379689844923,Mortalidad por suicidio (100.000 hab.)
COL,Hobo,Norte,41349 - Hobo,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Íquira,No aplica,41357 - Iquira,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Isnos,Sur,41359 - Isnos,2009,Total,8.952150754218701,Mortalidad por suicidio (100.000 hab.)
COL,La Argentina,Occidente,41378 - La Argentina,2009,Total,26.669037247755355,Mortalidad por suicidio (100.000 hab.)
COL,La Plata,Occidente,41396 - La Plata,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Nátaga,Occidente,41483 - Nátaga,2009,Total,17.015484090522374,Mortalidad por suicidio (100.000 hab.)
COL,Oporapa,Sur,41503 - Oporapa,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Paicol,Occidente,41518 - Paicol,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Palermo,Norte,41524 - Palermo,2009,Total,8.507742045261187,Mortalidad por suicidio (100.000 hab.)
COL,Palestina,Sur,41530 - Palestina,2009,Total,30.95655763079146,Mortalidad por suicidio (100.000 hab.)
COL,Pital,Centro,41548 - Pital,2009,Total,15.634771732332707,Mortalidad por suicidio (100.000 hab.)
COL,Pitalito,Sur,41551 - Pitalito,2009,Total,10.438512417084997,Mortalidad por suicidio (100.000 hab.)
COL,Rivera,Norte,41615 - Rivera,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Saladoblanco,Sur,41660 - Saladoblanco,2009,Total,10.454783063251437,Mortalidad por suicidio (100.000 hab.)
COL,San Agustín,Sur,41668 - San Agustín,2009,Total,6.726080376660501,Mortalidad por suicidio (100.000 hab.)
COL,Santa María,Norte,41676 - Santa María,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Suaza,Centro,41770 - Suaza,2009,Total,11.089548100914888,Mortalidad por suicidio (100.000 hab.)
COL,Tarqui,Centro,41791 - Tarqui,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Tesalia,Occidente,41797 - Tesalia,2009,Total,10.315659170621004,Mortalidad por suicidio (100.000 hab.)
COL,Tello,Norte,41799 - Tello,2009,Total,8.624407072013799,Mortalidad por suicidio (100.000 hab.)
COL,Teruel,Norte,41801 - Teruel,2009,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Timaná,Sur,41807 - Timaná,2009,Total,19.9203187250996,Mortalidad por suicidio (100.000 hab.)
COL,Villavieja,Norte,41872 - Villavieja,2009,Total,13.941168269901018,Mortalidad por suicidio (100.000 hab.)
COL,Yaguará,Norte,41885 - Yaguará,2009,Total,14.025245441795231,Mortalidad por suicidio (100.000 hab.)
COL,Nacional,No aplica,00 - Nacional,2010,Femenino,1.7699151250098168,Mortalidad por suicidio (100.000 hab.)
COL,Huila,No aplica,41 - Huila,2010,Femenino,3.3943721310067905,Mortalidad por suicidio (100.000 hab.)
COL,Neiva,Norte,41001 - Neiva,2010,Femenino,0.5926171752309726,Mortalidad por suicidio (100.000 hab.)
COL,Acevedo,Sur,41006 - Acevedo,2010,Femenino,9.48676596148373,Mortalidad por suicidio (100.000 hab.)
COL,Agrado,Centro,41013 - Agrado,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Aipe,Norte,41016 - Aipe,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Algeciras,Norte,41020 - Algeciras,2010,Femenino,9.539254030334828,Mortalidad por suicidio (100.000 hab.)
COL,Altamira,Centro,41026 - Altamira,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Baraya,Norte,41078 - Baraya,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Campoalegre,Norte,41132 - Campoalegre,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Colombia,Norte,41206 - Colombia,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Elías,Sur,41244 - Elías,2010,Femenino,53.70569280343716,Mortalidad por suicidio (100.000 hab.)
COL,Garzón,Centro,41298 - Garzón,2010,Femenino,6.277266878001318,Mortalidad por suicidio (100.000 hab.)
COL,Gigante,Centro,41306 - Gigante,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Guadalupe,Centro,41319 - Guadalupe,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Hobo,Norte,41349 - Hobo,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Íquira,Norte,41357 - Íquira,2010,Femenino,23.80952380952381,Mortalidad por suicidio (100.000 hab.)
COL,Isnos,Sur,41359 - Isnos,2010,Femenino,9.023641941887746,Mortalidad por suicidio (100.000 hab.)
COL,La Argentina,Occidente,41378 - La Argentina,2010,Femenino,17.87629603146228,Mortalidad por suicidio (100.000 hab.)
COL,La Plata,Occidente,41396 - La Plata,2010,Femenino,7.3662111892747975,Mortalidad por suicidio (100.000 hab.)
COL,Nátaga,Occidente,41483 - Nátaga,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Oporapa,Sur,41503 - Oporapa,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Paicol,Occidente,41518 - Paicol,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Palermo,Norte,41524 - Palermo,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Palestina,Sur,41530 - Palestina,2010,Femenino,42.86326618088298,Mortalidad por suicidio (100.000 hab.)
COL,Pital,Centro,41548 - Pital,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Pitalito,Sur,41551 - Pitalito,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Rivera,Norte,41615 - Rivera,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Saladoblanco,Sur,41660 - Saladoblanco,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,San Agustín,Sur,41668 - San Agustín,2010,Femenino,6.710058377507885,Mortalidad por suicidio (100.000 hab.)
COL,Santa María,Norte,41676 - Santa María,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Suaza,Centro,41770 - Suaza,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Tarqui,Centro,41791 - Tarqui,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Tesalia,Occidente,41797 - Tesalia,2010,Femenino,20.759809009757113,Mortalidad por suicidio (100.000 hab.)
COL,Tello,Norte,41799 - Tello,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Teruel,Norte,41801 - Teruel,2010,Femenino,53.748992206396125,Mortalidad por suicidio (100.000 hab.)
COL,Timaná,Sur,41807 - Timaná,2010,Femenino,10.054293183189221,Mortalidad por suicidio (100.000 hab.)
COL,Villavieja,Norte,41872 - Villavieja,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Yaguará,Norte,41885 - Yaguará,2010,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Nacional,No aplica,00 - Nacional,2010,Masculino,7.963207020511462,Mortalidad por suicidio (100.000 hab.)
COL,Huila,No aplica,41 - Huila,2010,Masculino,10.788283923658906,Mortalidad por suicidio (100.000 hab.)
COL,Neiva,Norte,41001 - Neiva,2010,Masculino,5.080139195813966,Mortalidad por suicidio (100.000 hab.)
COL,Acevedo,Sur,41006 - Acevedo,2010,Masculino,17.257744412805245,Mortalidad por suicidio (100.000 hab.)
COL,Agrado,Centro,41013 - Agrado,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Aipe,Norte,41016 - Aipe,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Algeciras,Norte,41020 - Algeciras,2010,Masculino,27.036770007209803,Mortalidad por suicidio (100.000 hab.)
COL,Altamira,Centro,41026 - Altamira,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Baraya,Norte,41078 - Baraya,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Campoalegre,Norte,41132 - Campoalegre,2010,Masculino,13.444474321054047,Mortalidad por suicidio (100.000 hab.)
COL,Colombia,Norte,41206 - Colombia,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Elías,Sur,41244 - Elías,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Garzón,Centro,41298 - Garzón,2010,Masculino,12.035504738979991,Mortalidad por suicidio (100.000 hab.)
COL,Gigante,Centro,41306 - Gigante,2010,Masculino,25.229164914641323,Mortalidad por suicidio (100.000 hab.)
COL,Guadalupe,Centro,41319 - Guadalupe,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Hobo,Norte,41349 - Hobo,2010,Masculino,28.34467120181406,Mortalidad por suicidio (100.000 hab.)
COL,Íquira,Norte,41357 - Íquira,2010,Masculino,22.660321776569226,Mortalidad por suicidio (100.000 hab.)
COL,Isnos,Sur,41359 - Isnos,2010,Masculino,17.2995415621486,Mortalidad por suicidio (100.000 hab.)
COL,La Argentina,Occidente,41378 - La Argentina,2010,Masculino,17.09986320109439,Mortalidad por suicidio (100.000 hab.)
COL,La Plata,Occidente,41396 - La Plata,2010,Masculino,7.232749891508752,Mortalidad por suicidio (100.000 hab.)
COL,Nátaga,Occidente,41483 - Nátaga,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Oporapa,Sur,41503 - Oporapa,2010,Masculino,18.422991893883566,Mortalidad por suicidio (100.000 hab.)
COL,Paicol,Occidente,41518 - Paicol,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Palermo,Norte,41524 - Palermo,2010,Masculino,8.23045267489712,Mortalidad por suicidio (100.000 hab.)
COL,Palestina,Sur,41530 - Palestina,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Pital,Centro,41548 - Pital,2010,Masculino,15.153811183512653,Mortalidad por suicidio (100.000 hab.)
COL,Pitalito,Sur,41551 - Pitalito,2010,Masculino,20.767255701555655,Mortalidad por suicidio (100.000 hab.)
COL,Rivera,Norte,41615 - Rivera,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Saladoblanco,Sur,41660 - Saladoblanco,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,San Agustín,Sur,41668 - San Agustín,2010,Masculino,13.163090693694878,Mortalidad por suicidio (100.000 hab.)
COL,Santa María,Norte,41676 - Santa María,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Suaza,Centro,41770 - Suaza,2010,Masculino,20.77274615704196,Mortalidad por suicidio (100.000 hab.)
COL,Tarqui,Centro,41791 - Tarqui,2010,Masculino,24.48280083241523,Mortalidad por suicidio (100.000 hab.)
COL,Tesalia,Occidente,41797 - Tesalia,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Tello,Norte,41799 - Tello,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Teruel,Norte,41801 - Teruel,2010,Masculino,49.88775255674732,Mortalidad por suicidio (100.000 hab.)
COL,Timaná,Sur,41807 - Timaná,2010,Masculino,29.033194619181263,Mortalidad por suicidio (100.000 hab.)
COL,Villavieja,Norte,41872 - Villavieja,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Yaguará,Norte,41885 - Yaguará,2010,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Nacional,No aplica,00 - Nacional,2010,Total,4.804214425654124,Mortalidad por suicidio (100.000 hab.)
COL,Huila,No aplica,41 - Huila,2010,Total,7.090272146614844,Mortalidad por suicidio (100.000 hab.)
COL,Neiva,Norte,41001 - Neiva,2010,Total,2.75888283637679,Mortalidad por suicidio (100.000 hab.)
COL,Acevedo,Sur,41006 - Acevedo,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Agrado,Centro,41013 - Agrado,2010,Total,48.57906242409522,Mortalidad por suicidio (100.000 hab.)
COL,Aipe,Norte,41016 - Aipe,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Algeciras,Norte,41020 - Algeciras,2010,Total,18.536540154780113,Mortalidad por suicidio (100.000 hab.)
COL,Altamira,Centro,41026 - Altamira,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Baraya,Norte,41078 - Baraya,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Campoalegre,Norte,41132 - Campoalegre,2010,Total,6.68918692932874,Mortalidad por suicidio (100.000 hab.)
COL,Colombia,Norte,41206 - Colombia,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Elías,Sur,41244 - Elías,2010,Total,25.98077422707197,Mortalidad por suicidio (100.000 hab.)
COL,Garzón,Centro,41298 - Garzón,2010,Total,9.217156200073738,Mortalidad por suicidio (100.000 hab.)
COL,Gigante,Centro,41306 - Gigante,2010,Total,12.724265173686218,Mortalidad por suicidio (100.000 hab.)
COL,Guadalupe,Centro,41319 - Guadalupe,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Hobo,Norte,41349 - Hobo,2010,Total,14.534883720930232,Mortalidad por suicidio (100.000 hab.)
COL,Íquira,No aplica,41357 - Iquira,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Isnos,Sur,41359 - Isnos,2010,Total,13.249127765755421,Mortalidad por suicidio (100.000 hab.)
COL,La Argentina,Occidente,41378 - La Argentina,2010,Total,17.479461632581717,Mortalidad por suicidio (100.000 hab.)
COL,La Plata,Occidente,41396 - La Plata,2010,Total,7.298870499790157,Mortalidad por suicidio (100.000 hab.)
COL,Nátaga,Occidente,41483 - Nátaga,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Oporapa,Sur,41503 - Oporapa,2010,Total,9.59140610013428,Mortalidad por suicidio (100.000 hab.)
COL,Paicol,Occidente,41518 - Paicol,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Palermo,Norte,41524 - Palermo,2010,Total,4.197800352615229,Mortalidad por suicidio (100.000 hab.)
COL,Palestina,Sur,41530 - Palestina,2010,Total,20.28397565922921,Mortalidad por suicidio (100.000 hab.)
COL,Pital,Centro,41548 - Pital,2010,Total,7.758553805570641,Mortalidad por suicidio (100.000 hab.)
COL,Pitalito,Sur,41551 - Pitalito,2010,Total,10.235700261475616,Mortalidad por suicidio (100.000 hab.)
COL,Rivera,Norte,41615 - Rivera,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Saladoblanco,Sur,41660 - Saladoblanco,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,San Agustín,Sur,41668 - San Agustín,2010,Total,9.967770874173507,Mortalidad por suicidio (100.000 hab.)
COL,Santa María,Norte,41676 - Santa María,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Suaza,Centro,41770 - Suaza,2010,Total,10.826025765941322,Mortalidad por suicidio (100.000 hab.)
COL,Tarqui,Centro,41791 - Tarqui,2010,Total,12.514078338130396,Mortalidad por suicidio (100.000 hab.)
COL,Tesalia,Occidente,41797 - Tesalia,2010,Total,10.183299389002038,Mortalidad por suicidio (100.000 hab.)
COL,Tello,Norte,41799 - Tello,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Teruel,Norte,41801 - Teruel,2010,Total,51.746442432082794,Mortalidad por suicidio (100.000 hab.)
COL,Timaná,Sur,41807 - Timaná,2010,Total,19.724838502884758,Mortalidad por suicidio (100.000 hab.)
COL,Villavieja,Norte,41872 - Villavieja,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Yaguará,Norte,41885 - Yaguará,2010,Total,0,Mortalidad por suicidio (100.000 hab.)
COL,Nacional,No aplica,00 - Nacional,2011,Femenino,1.6896607196476214,Mortalidad por suicidio (100.000 hab.)
COL,Huila,No aplica,41 - Huila,2011,Femenino,1.7757643679068078,Mortalidad por suicidio (100.000 hab.)
COL,Neiva,Norte,41001 - Neiva,2011,Femenino,1.171405980027528,Mortalidad por suicidio (100.000 hab.)
COL,Acevedo,Sur,41006 - Acevedo,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Agrado,Centro,41013 - Agrado,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Aipe,Norte,41016 - Aipe,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Algeciras,Norte,41020 - Algeciras,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Altamira,Centro,41026 - Altamira,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Baraya,Norte,41078 - Baraya,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Campoalegre,Norte,41132 - Campoalegre,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Colombia,Norte,41206 - Colombia,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Elías,Sur,41244 - Elías,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Garzón,Centro,41298 - Garzón,2011,Femenino,3.0926240915416736,Mortalidad por suicidio (100.000 hab.)
COL,Gigante,Centro,41306 - Gigante,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Guadalupe,Centro,41319 - Guadalupe,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Hobo,Norte,41349 - Hobo,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Íquira,Norte,41357 - Íquira,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Isnos,Sur,41359 - Isnos,2011,Femenino,17.774617845716318,Mortalidad por suicidio (100.000 hab.)
COL,La Argentina,Occidente,41378 - La Argentina,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,La Plata,Occidente,41396 - La Plata,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Nátaga,Occidente,41483 - Nátaga,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Oporapa,Sur,41503 - Oporapa,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Paicol,Occidente,41518 - Paicol,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Palermo,Norte,41524 - Palermo,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Palestina,Sur,41530 - Palestina,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Pital,Centro,41548 - Pital,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Pitalito,Sur,41551 - Pitalito,2011,Femenino,3.60451285008831,Mortalidad por suicidio (100.000 hab.)
COL,Rivera,Norte,41615 - Rivera,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Saladoblanco,Sur,41660 - Saladoblanco,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,San Agustín,Sur,41668 - San Agustín,2011,Femenino,6.644959797993223,Mortalidad por suicidio (100.000 hab.)
COL,Santa María,Norte,41676 - Santa María,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Suaza,Centro,41770 - Suaza,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Tarqui,Centro,41791 - Tarqui,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Tesalia,Occidente,41797 - Tesalia,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Tello,Norte,41799 - Tello,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Teruel,Norte,41801 - Teruel,2011,Femenino,26.68801708033093,Mortalidad por suicidio (100.000 hab.)
COL,Timaná,Sur,41807 - Timaná,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Villavieja,Norte,41872 - Villavieja,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Yaguará,Norte,41885 - Yaguará,2011,Femenino,0,Mortalidad por suicidio (100.000 hab.)
COL,Nacional,No aplica,00 - Nacional,2011,Masculino,7.646506888728435,Mortalidad por suicidio (100.000 hab.)
COL,Huila,No aplica,41 - Huila,2011,Masculino,9.869836594985333,Mortalidad por suicidio (100.000 hab.)
COL,Neiva,Norte,41001 - Neiva,2011,Masculino,5.650178608423788,Mortalidad por suicidio (100.000 hab.)
COL,Acevedo,Sur,41006 - Acevedo,2011,Masculino,8.530239699735562,Mortalidad por suicidio (100.000 hab.)
COL,Agrado,Centro,41013 - Agrado,2011,Masculino,24.113817217265495,Mortalidad por suicidio (100.000 hab.)
COL,Aipe,Norte,41016 - Aipe,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Algeciras,Norte,41020 - Algeciras,2011,Masculino,8.961376467425398,Mortalidad por suicidio (100.000 hab.)
COL,Altamira,Centro,41026 - Altamira,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Baraya,Norte,41078 - Baraya,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Campoalegre,Norte,41132 - Campoalegre,2011,Masculino,6.698821007502679,Mortalidad por suicidio (100.000 hab.)
COL,Colombia,Norte,41206 - Colombia,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Elías,Sur,41244 - Elías,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Garzón,Centro,41298 - Garzón,2011,Masculino,14.86767766874814,Mortalidad por suicidio (100.000 hab.)
COL,Gigante,Centro,41306 - Gigante,2011,Masculino,8.388558006878618,Mortalidad por suicidio (100.000 hab.)
COL,Guadalupe,Centro,41319 - Guadalupe,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Hobo,Norte,41349 - Hobo,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Íquira,Norte,41357 - Íquira,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,Isnos,Sur,41359 - Isnos,2011,Masculino,17.088174982911827,Mortalidad por suicidio (100.000 hab.)
COL,La Argentina,Occidente,41378 - La Argentina,2011,Masculino,0,Mortalidad por suicidio (100.000 hab.)
COL,La Plata,Occidente,41396 - La Plata,2011,Masculino,21.393425087356487,Mortalidad por suicidio (100.000 hab.)
