iso3,NAME_2,anio,sexo,grupo_edad,zona,valor
COL,La Arboleda,2016,Mujeres,10-14,periurbano,0.6666666666666666
COL,La Arboleda,2016,Mujeres,15-19,periurbano,0.45454545454545453
COL,La Arboleda,2016,Mujeres,20-34,periurbano,0.3125
COL,La Arboleda,2016,Mujeres,35-49,periurbano,0.2857142857142857
COL,La Arboleda,2016,Mujeres,Todas las edades,periurbano,0.34328358208955223
COL,La Arboleda,2017,Mujeres,10-14,periurbano,0.2857142857142857
COL,La Arboleda,2017,Mujeres,15-19,periurbano,0.5294117647058824
COL,La Arboleda,2017,Mujeres,20-34,periurbano,0.22857142857142856
COL,La Arboleda,2017,Mujeres,35-49,periurbano,0.21428571428571427
COL,La Arboleda,2017,Mujeres,Todas las edades,periurbano,0.3013698630136986
COL,La Arboleda,2018,Mujeres,10-14,periurbano,0.14285714285714285
COL,La Arboleda,2018,Mujeres,15-19,periurbano,0.625
COL,La Arboleda,2018,Mujeres,20-34,periurbano,0.3076923076923077
COL,La Arboleda,2018,Mujeres,35-49,periurbano,0.38461538461538464
COL,La Arboleda,2018,Mujeres,Todas las edades,periurbano,0.3375
COL,La Arboleda,2019,Mujeres,10-14,periurbano,0.6
COL,La Arboleda,2019,Mujeres,15-19,periurbano,0.3333333333333333
COL,La Arboleda,2019,Mujeres,20-34,periurbano,0.3968253968253968
COL,La Arboleda,2019,Mujeres,35-49,periurbano,0.375
COL,La Arboleda,2019,Mujeres,Todas las edades,periurbano,0.39361702127659576
COL,La Arboleda,2020,Mujeres,10-14,periurbano,0
COL,La Arboleda,2020,Mujeres,15-19,periurbano,0.25
COL,La Arboleda,2020,Mujeres,20-34,periurbano,0.3
COL,La Arboleda,2020,Mujeres,35-49,periurbano,0.23076923076923078
COL,La Arboleda,2020,Mujeres,Todas las edades,periurbano,0.273972602739726
COL,La Arboleda,2021,Mujeres,10-14,periurbano,0.6666666666666666
COL,La Arboleda,2021,Mujeres,15-19,periurbano,0.29411764705882354
COL,La Arboleda,2021,Mujeres,20-34,periurbano,0.391304347826087
COL,La Arboleda,2021,Mujeres,35-49,periurbano,0.25
COL,La Arboleda,2021,Mujeres,Todas las edades,periurbano,0.3488372093023256
COL,La Arboleda,2022,Mujeres,10-14,periurbano,0.25
COL,La Arboleda,2022,Mujeres,15-19,periurbano,0.5333333333333333
COL,La Arboleda,2022,Mujeres,20-34,periurbano,0.17307692307692307
COL,La Arboleda,2022,Mujeres,35-49,periurbano,0
COL,La Arboleda,2022,Mujeres,Todas las edades,periurbano,0.21176470588235294
COL,La Arboleda,2023,Mujeres,10-14,periurbano,0.42857142857142855
COL,La Arboleda,2023,Mujeres,15-19,periurbano,0.3
COL,La Arboleda,2023,Mujeres,20-34,periurbano,0.38636363636363635
COL,La Arboleda,2023,Mujeres,35-49,periurbano,0.4444444444444444
COL,La Arboleda,2023,Mujeres,Todas las edades,periurbano,0.38571428571428573
COL,La Arboleda,2024,Mujeres,10-14,periurbano,0.3333333333333333
COL,La Arboleda,2024,Mujeres,15-19,periurbano,0.47058823529411764
COL,La Arboleda,2024,Mujeres,20-34,periurbano,0.36363636363636365
COL,La Arboleda,2024,Mujeres,35-49,periurbano,0.125
COL,La Arboleda,2024,Mujeres,Todas las edades,periurbano,0.3333333333333333
COL,La Arboleda,2025,Mujeres,10-14,periurbano,1
COL,La Arboleda,2025,Mujeres,15-19,periurbano,0.3333333333333333
COL,La Arboleda,2025,Mujeres,20-34,periurbano,0.325
COL,La Arboleda,2025,Mujeres,35-49,periurbano,0.375
COL,La Arboleda,2025,Mujeres,Todas las edades,periurbano,0.35384615384615387
COL,La Cañada,2016,Mujeres,10-14,rural,0.5
COL,La Cañada,2016,Mujeres,15-19,rural,0.7272727272727273
COL,La Cañada,2016,Mujeres,20-34,rural,0.47058823529411764
COL,La Cañada,2016,Mujeres,35-49,rural,0.6
COL,La Cañada,2016,Mujeres,Todas las edades,rural,0.5714285714285714
COL,La Cañada,2017,Mujeres,10-14,rural,0.3333333333333333
COL,La Cañada,2017,Mujeres,15-19,rural,0.6666666666666666
COL,La Cañada,2017,Mujeres,20-34,rural,0.53125
COL,La Cañada,2017,Mujeres,35-49,rural,0.2
COL,La Cañada,2017,Mujeres,Todas las edades,rural,0.4897959183673469
COL,La Cañada,2018,Mujeres,10-14,rural,0.5
COL,La Cañada,2018,Mujeres,15-19,rural,0.3333333333333333
COL,La Cañada,2018,Mujeres,20-34,rural,0.6363636363636364
COL,La Cañada,2018,Mujeres,35-49,rural,0.5
COL,La Cañada,2018,Mujeres,Todas las edades,rural,0.5416666666666666
COL,La Cañada,2019,Mujeres,10-14,rural,0.3333333333333333
COL,La Cañada,2019,Mujeres,15-19,rural,0.2727272727272727
COL,La Cañada,2019,Mujeres,20-34,rural,0.4857142857142857
COL,La Cañada,2019,Mujeres,35-49,rural,0.5625
COL,La Cañada,2019,Mujeres,Todas las edades,rural,0.46153846153846156
COL,La Cañada,2020,Mujeres,10-14,rural,0.6666666666666666
COL,La Cañada,2020,Mujeres,15-19,rural,0.4
COL,La Cañada,2020,Mujeres,20-34,rural,0.5405405405405406
COL,La Cañada,2020,Mujeres,35-49,rural,0.3076923076923077
COL,La Cañada,2020,Mujeres,Todas las edades,rural,0.4788732394366197
COL,La Cañada,2021,Mujeres,10-14,rural,0.2
COL,La Cañada,2021,Mujeres,15-19,rural,0.5714285714285714
COL,La Cañada,2021,Mujeres,20-34,rural,0.4117647058823529
COL,La Cañada,2021,Mujeres,35-49,rural,0.35294117647058826
COL,La Cañada,2021,Mujeres,Todas las edades,rural,0.41509433962264153
COL,La Cañada,2022,Mujeres,10-14,rural,1
COL,La Cañada,2022,Mujeres,15-19,rural,0.5
COL,La Cañada,2022,Mujeres,20-34,rural,0.42857142857142855
COL,La Cañada,2022,Mujeres,35-49,rural,0.5714285714285714
COL,La Cañada,2022,Mujeres,Todas las edades,rural,0.5227272727272727
COL,La Cañada,2023,Mujeres,10-14,rural,0.16666666666666666
COL,La Cañada,2023,Mujeres,15-19,rural,0.23076923076923078
COL,La Cañada,2023,Mujeres,20-34,rural,0.6428571428571429
COL,La Cañada,2023,Mujeres,35-49,rural,0.5
COL,La Cañada,2023,Mujeres,Todas las edades,rural,0.43137254901960786
COL,La Cañada,2024,Mujeres,10-14,rural,0
COL,La Cañada,2024,Mujeres,15-19,rural,0.8181818181818182
COL,La Cañada,2024,Mujeres,20-34,rural,0.4444444444444444
COL,La Cañada,2024,Mujeres,35-49,rural,0.3
COL,La Cañada,2024,Mujeres,Todas las edades,rural,0.47058823529411764
COL,La Cañada,2025,Mujeres,10-14,rural,0.4
COL,La Cañada,2025,Mujeres,15-19,rural,0.5833333333333334
COL,La Cañada,2025,Mujeres,20-34,rural,0.5
COL,La Cañada,2025,Mujeres,35-49,rural,0.18181818181818182
COL,La Cañada,2025,Mujeres,Todas las edades,rural,0.425
COL,La Esperanza,2016,Mujeres,10-14,urbano,0.6666666666666666
COL,La Esperanza,2016,Mujeres,15-19,urbano,0.21428571428571427
COL,La Esperanza,2016,Mujeres,20-34,urbano,0.25316455696202533
COL,La Esperanza,2016,Mujeres,35-49,urbano,0.35714285714285715
COL,La Esperanza,2016,Mujeres,Todas las edades,urbano,0.2831858407079646
COL,La Esperanza,2017,Mujeres,10-14,urbano,0.5
COL,La Esperanza,2017,Mujeres,15-19,urbano,0.35714285714285715
COL,La Esperanza,2017,Mujeres,20-34,urbano,0.4025974025974026
COL,La Esperanza,2017,Mujeres,35-49,urbano,0.35
COL,La Esperanza,2017,Mujeres,Todas las edades,urbano,0.391304347826087
COL,La Esperanza,2018,Mujeres,10-14,urbano,0.6
COL,La Esperanza,2018,Mujeres,15-19,urbano,0.4444444444444444
COL,La Esperanza,2018,Mujeres,20-34,urbano,0.3048780487804878
COL,La Esperanza,2018,Mujeres,35-49,urbano,0.30434782608695654
COL,La Esperanza,2018,Mujeres,Todas las edades,urbano,0.3359375
COL,La Esperanza,2019,Mujeres,10-14,urbano,0
COL,La Esperanza,2019,Mujeres,15-19,urbano,0.4117647058823529
COL,La Esperanza,2019,Mujeres,20-34,urbano,0.29850746268656714
COL,La Esperanza,2019,Mujeres,35-49,urbano,0.1875
COL,La Esperanza,2019,Mujeres,Todas las edades,urbano,0.29411764705882354
COL,La Esperanza,2020,Mujeres,10-14,urbano,0.6666666666666666
COL,La Esperanza,2020,Mujeres,15-19,urbano,0.5
COL,La Esperanza,2020,Mujeres,20-34,urbano,0.37037037037037035
COL,La Esperanza,2020,Mujeres,35-49,urbano,0.36
COL,La Esperanza,2020,Mujeres,Todas las edades,urbano,0.4020618556701031
COL,La Esperanza,2021,Mujeres,10-14,urbano,0.16666666666666666
COL,La Esperanza,2021,Mujeres,15-19,urbano,0.2631578947368421
COL,La Esperanza,2021,Mujeres,20-34,urbano,0.2909090909090909
COL,La Esperanza,2021,Mujeres,35-49,urbano,0.13636363636363635
COL,La Esperanza,2021,Mujeres,Todas las edades,urbano,0.24509803921568626
COL,La Esperanza,2022,Mujeres,10-14,urbano,0
COL,La Esperanza,2022,Mujeres,15-19,urbano,0.3333333333333333
COL,La Esperanza,2022,Mujeres,20-34,urbano,0.2682926829268293
COL,La Esperanza,2022,Mujeres,35-49,urbano,0.3684210526315789
COL,La Esperanza,2022,Mujeres,Todas las edades,urbano,0.28
COL,La Esperanza,2023,Mujeres,10-14,urbano,0.5
COL,La Esperanza,2023,Mujeres,15-19,urbano,0.25
COL,La Esperanza,2023,Mujeres,20-34,urbano,0.29850746268656714
COL,La Esperanza,2023,Mujeres,35-49,urbano,0.2
COL,La Esperanza,2023,Mujeres,Todas las edades,urbano,0.2767857142857143
COL,La Esperanza,2024,Mujeres,10-14,urbano,0.3333333333333333
COL,La Esperanza,2024,Mujeres,15-19,urbano,0.3157894736842105
COL,La Esperanza,2024,Mujeres,20-34,urbano,0.2911392405063291
COL,La Esperanza,2024,Mujeres,35-49,urbano,0.25
COL,La Esperanza,2024,Mujeres,Todas las edades,urbano,0.288
COL,La Esperanza,2025,Mujeres,10-14,urbano,0.4
COL,La Esperanza,2025,Mujeres,15-19,urbano,0.45454545454545453
COL,La Esperanza,2025,Mujeres,20-34,urbano,0.2972972972972973
COL,La Esperanza,2025,Mujeres,35-49,urbano,0.45454545454545453
COL,La Esperanza,2025,Mujeres,Todas las edades,urbano,0.359375
COL,La Primavera,2016,Mujeres,10-14,periurbano,0
COL,La Primavera,2016,Mujeres,15-19,periurbano,0.17647058823529413
COL,La Primavera,2016,Mujeres,20-34,periurbano,0.3611111111111111
COL,La Primavera,2016,Mujeres,35-49,periurbano,0.4
COL,La Primavera,2016,Mujeres,Todas las edades,periurbano,0.3055555555555556
COL,La Primavera,2017,Mujeres,10-14,periurbano,0
COL,La Primavera,2017,Mujeres,15-19,periurbano,0.3333333333333333
COL,La Primavera,2017,Mujeres,20-34,periurbano,0.3404255319148936
COL,La Primavera,2017,Mujeres,35-49,periurbano,0.4
COL,La Primavera,2017,Mujeres,Todas las edades,periurbano,0.3409090909090909
COL,La Primavera,2018,Mujeres,10-14,periurbano,0.3333333333333333
COL,La Primavera,2018,Mujeres,15-19,periurbano,0.36363636363636365
COL,La Primavera,2018,Mujeres,20-34,periurbano,0.2833333333333333
COL,La Primavera,2018,Mujeres,35-49,periurbano,0.3076923076923077
COL,La Primavera,2018,Mujeres,Todas las edades,periurbano,0.2988505747126437
COL,La Primavera,2019,Mujeres,10-14,periurbano,0.5
COL,La Primavera,2019,Mujeres,15-19,periurbano,0.375
COL,La Primavera,2019,Mujeres,20-34,periurbano,0.36363636363636365
COL,La Primavera,2019,Mujeres,35-49,periurbano,0.5
COL,La Primavera,2019,Mujeres,Todas las edades,periurbano,0.39325842696629215
COL,La Primavera,2020,Mujeres,10-14,periurbano,0.5
COL,La Primavera,2020,Mujeres,15-19,periurbano,0.46153846153846156
COL,La Primavera,2020,Mujeres,20-34,periurbano,0.4166666666666667
COL,La Primavera,2020,Mujeres,35-49,periurbano,0.5
COL,La Primavera,2020,Mujeres,Todas las edades,periurbano,0.4520547945205479
COL,La Primavera,2021,Mujeres,10-14,periurbano,0.3333333333333333
COL,La Primavera,2021,Mujeres,15-19,periurbano,0.375
COL,La Primavera,2021,Mujeres,20-34,periurbano,0.4230769230769231
COL,La Primavera,2021,Mujeres,35-49,periurbano,0.5
COL,La Primavera,2021,Mujeres,Todas las edades,periurbano,0.43859649122807015
COL,La Primavera,2022,Mujeres,10-14,periurbano,0.6666666666666666
COL,La Primavera,2022,Mujeres,15-19,periurbano,0.5555555555555556
COL,La Primavera,2022,Mujeres,20-34,periurbano,0.2653061224489796
COL,La Primavera,2022,Mujeres,35-49,periurbano,0.5555555555555556
COL,La Primavera,2022,Mujeres,Todas las edades,periurbano,0.3698630136986301
COL,La Primavera,2023,Mujeres,10-14,periurbano,0.16666666666666666
COL,La Primavera,2023,Mujeres,15-19,periurbano,0.2
COL,La Primavera,2023,Mujeres,20-34,periurbano,0.46153846153846156
COL,La Primavera,2023,Mujeres,35-49,periurbano,0.3125
COL,La Primavera,2023,Mujeres,Todas las edades,periurbano,0.36619718309859156
COL,La Primavera,2024,Mujeres,10-14,periurbano,0.2
COL,La Primavera,2024,Mujeres,15-19,periurbano,0.1111111111111111
COL,La Primavera,2024,Mujeres,20-34,periurbano,0.35555555555555557
COL,La Primavera,2024,Mujeres,35-49,periurbano,0.3
COL,La Primavera,2024,Mujeres,Todas las edades,periurbano,0.30434782608695654
COL,La Primavera,2025,Mujeres,10-14,periurbano,0.5
COL,La Primavera,2025,Mujeres,15-19,periurbano,0.375
COL,La Primavera,2025,Mujeres,20-34,periurbano,0.3877551020408163
COL,La Primavera,2025,Mujeres,35-49,periurbano,0.29411764705882354
COL,La Primavera,2025,Mujeres,Todas las edades,periurbano,0.36904761904761907
COL,La Rivera,2016,Mujeres,10-14,urbano,0.16666666666666666
COL,La Rivera,2016,Mujeres,15-19,urbano,0.5
COL,La Rivera,2016,Mujeres,20-34,urbano,0.2708333333333333
COL,La Rivera,2016,Mujeres,35-49,urbano,0.3684210526315789
COL,La Rivera,2016,Mujeres,Todas las edades,urbano,0.3218390804597701
COL,La Rivera,2017,Mujeres,10-14,urbano,0
COL,La Rivera,2017,Mujeres,15-19,urbano,0.46153846153846156
COL,La Rivera,2017,Mujeres,20-34,urbano,0.23529411764705882
COL,La Rivera,2017,Mujeres,35-49,urbano,0.23333333333333334
COL,La Rivera,2017,Mujeres,Todas las edades,urbano,0.25773195876288657
COL,La Rivera,2018,Mujeres,10-14,urbano,0
COL,La Rivera,2018,Mujeres,15-19,urbano,0.47058823529411764
COL,La Rivera,2018,Mujeres,20-34,urbano,0.2891566265060241
COL,La Rivera,2018,Mujeres,35-49,urbano,0.3125
COL,La Rivera,2018,Mujeres,Todas las edades,urbano,0.31092436974789917
COL,La Rivera,2019,Mujeres,10-14,urbano,0.16666666666666666
COL,La Rivera,2019,Mujeres,15-19,urbano,0.10526315789473684
COL,La Rivera,2019,Mujeres,20-34,urbano,0.38823529411764707
COL,La Rivera,2019,Mujeres,35-49,urbano,0.3333333333333333
COL,La Rivera,2019,Mujeres,Todas las edades,urbano,0.32786885245901637
COL,La Rivera,2020,Mujeres,10-14,urbano,0.3333333333333333
COL,La Rivera,2020,Mujeres,15-19,urbano,0.2
COL,La Rivera,2020,Mujeres,20-34,urbano,0.30158730158730157
COL,La Rivera,2020,Mujeres,35-49,urbano,0.2916666666666667
COL,La Rivera,2020,Mujeres,Todas las edades,urbano,0.2857142857142857
COL,La Rivera,2021,Mujeres,10-14,urbano,0.6666666666666666
COL,La Rivera,2021,Mujeres,15-19,urbano,0.4
COL,La Rivera,2021,Mujeres,20-34,urbano,0.36666666666666664
COL,La Rivera,2021,Mujeres,35-49,urbano,0.35714285714285715
COL,La Rivera,2021,Mujeres,Todas las edades,urbano,0.38461538461538464
COL,La Rivera,2022,Mujeres,10-14,urbano,0
COL,La Rivera,2022,Mujeres,15-19,urbano,0.2
COL,La Rivera,2022,Mujeres,20-34,urbano,0.26666666666666666
COL,La Rivera,2022,Mujeres,35-49,urbano,0.07407407407407407
COL,La Rivera,2022,Mujeres,Todas las edades,urbano,0.18888888888888888
COL,La Rivera,2023,Mujeres,10-14,urbano,0
COL,La Rivera,2023,Mujeres,15-19,urbano,0
COL,La Rivera,2023,Mujeres,20-34,urbano,0.23943661971830985
COL,La Rivera,2023,Mujeres,35-49,urbano,0.13333333333333333
COL,La Rivera,2023,Mujeres,Todas las edades,urbano,0.18811881188118812
COL,La Rivera,2024,Mujeres,10-14,urbano,0
COL,La Rivera,2024,Mujeres,15-19,urbano,0.3333333333333333
COL,La Rivera,2024,Mujeres,20-34,urbano,0.35714285714285715
COL,La Rivera,2024,Mujeres,35-49,urbano,0.08695652173913043
COL,La Rivera,2024,Mujeres,Todas las edades,urbano,0.296
COL,La Rivera,2025,Mujeres,10-14,urbano,0
COL,La Rivera,2025,Mujeres,15-19,urbano,0.2222222222222222
COL,La Rivera,2025,Mujeres,20-34,urbano,0.2653061224489796
COL,La Rivera,2025,Mujeres,35-49,urbano,0.4482758620689655
COL,La Rivera,2025,Mujeres,Todas las edades,urbano,0.297029702970297
COL,Las Brisas,2016,Mujeres,10-14,rural,0
COL,Las Brisas,2016,Mujeres,15-19,rural,0.2727272727272727
COL,Las Brisas,2016,Mujeres,20-34,rural,0.5
COL,Las Brisas,2016,Mujeres,35-49,rural,0.7647058823529411
COL,Las Brisas,2016,Mujeres,Todas las edades,rural,0.5263157894736842
COL,Las Brisas,2017,Mujeres,10-14,rural,0.3333333333333333
COL,Las Brisas,2017,Mujeres,15-19,rural,0.2222222222222222
COL,Las Brisas,2017,Mujeres,20-34,rural,0.4166666666666667
COL,Las Brisas,2017,Mujeres,35-49,rural,0.6666666666666666
COL,Las Brisas,2017,Mujeres,Todas las edades,rural,0.4074074074074074
COL,Las Brisas,2018,Mujeres,10-14,rural,0.6666666666666666
COL,Las Brisas,2018,Mujeres,15-19,rural,0.5555555555555556
COL,Las Brisas,2018,Mujeres,20-34,rural,0.47058823529411764
COL,Las Brisas,2018,Mujeres,35-49,rural,0.3333333333333333
COL,Las Brisas,2018,Mujeres,Todas las edades,rural,0.4857142857142857
COL,Las Brisas,2019,Mujeres,10-14,rural,0.16666666666666666
COL,Las Brisas,2019,Mujeres,15-19,rural,0.4
COL,Las Brisas,2019,Mujeres,20-34,rural,0.6111111111111112
COL,Las Brisas,2019,Mujeres,35-49,rural,0.35714285714285715
COL,Las Brisas,2019,Mujeres,Todas las edades,rural,0.4418604651162791
COL,Las Brisas,2020,Mujeres,10-14,rural,0.5
COL,Las Brisas,2020,Mujeres,15-19,rural,0.5833333333333334
COL,Las Brisas,2020,Mujeres,20-34,rural,0.6296296296296297
COL,Las Brisas,2020,Mujeres,35-49,rural,0.6153846153846154
COL,Las Brisas,2020,Mujeres,Todas las edades,rural,0.6111111111111112
COL,Las Brisas,2021,Mujeres,10-14,rural,0.25
COL,Las Brisas,2021,Mujeres,15-19,rural,0.5
COL,Las Brisas,2021,Mujeres,20-34,rural,0.4642857142857143
COL,Las Brisas,2021,Mujeres,35-49,rural,0.14285714285714285
COL,Las Brisas,2021,Mujeres,Todas las edades,rural,0.40425531914893614
COL,Las Brisas,2022,Mujeres,10-14,rural,0.25
COL,Las Brisas,2022,Mujeres,15-19,rural,0.5333333333333333
COL,Las Brisas,2022,Mujeres,20-34,rural,0.5333333333333333
COL,Las Brisas,2022,Mujeres,35-49,rural,0.5
COL,Las Brisas,2022,Mujeres,Todas las edades,rural,0.5
COL,Las Brisas,2023,Mujeres,10-14,rural,0
COL,Las Brisas,2023,Mujeres,15-19,rural,0.42857142857142855
COL,Las Brisas,2023,Mujeres,20-34,rural,0.4666666666666667
COL,Las Brisas,2023,Mujeres,35-49,rural,0.5833333333333334
COL,Las Brisas,2023,Mujeres,Todas las edades,rural,0.4857142857142857
COL,Las Brisas,2024,Mujeres,10-14,rural,0
COL,Las Brisas,2024,Mujeres,15-19,rural,0
COL,Las Brisas,2024,Mujeres,20-34,rural,0.3333333333333333
COL,Las Brisas,2024,Mujeres,35-49,rural,0.4
COL,Las Brisas,2024,Mujeres,Todas las edades,rural,0.3050847457627119
COL,Las Brisas,2025,Mujeres,10-14,rural,0.3333333333333333
COL,Las Brisas,2025,Mujeres,15-19,rural,0.16666666666666666
COL,Las Brisas,2025,Mujeres,20-34,rural,0.375
COL,Las Brisas,2025,Mujeres,35-49,rural,0.2222222222222222
COL,Las Brisas,2025,Mujeres,Todas las edades,rural,0.32075471698113206
COL,Las Palmas,2016,Mujeres,10-14,periurbano,0.42857142857142855
COL,Las Palmas,2016,Mujeres,15-19,periurbano,0.16666666666666666
COL,Las Palmas,2016,Mujeres,20-34,periurbano,0.41935483870967744
COL,Las Palmas,2016,Mujeres,35-49,periurbano,0.45454545454545453
COL,Las Palmas,2016,Mujeres,Todas las edades,periurbano,0.3582089552238806
COL,Las Palmas,2017,Mujeres,10-14,periurbano,0.14285714285714285
COL,Las Palmas,2017,Mujeres,15-19,periurbano,0.2
COL,Las Palmas,2017,Mujeres,20-34,periurbano,0.41304347826086957
COL,Las Palmas,2017,Mujeres,35-49,periurbano,0.2727272727272727
COL,Las Palmas,2017,Mujeres,Todas las edades,periurbano,0.33783783783783783
COL,Las Palmas,2018,Mujeres,10-14,periurbano,0.6666666666666666
COL,Las Palmas,2018,Mujeres,15-19,periurbano,0.6428571428571429
COL,Las Palmas,2018,Mujeres,20-34,periurbano,0.325
COL,Las Palmas,2018,Mujeres,35-49,periurbano,0.25
COL,Las Palmas,2018,Mujeres,Todas las edades,periurbano,0.4
COL,Las Palmas,2019,Mujeres,10-14,periurbano,1
COL,Las Palmas,2019,Mujeres,15-19,periurbano,0.5333333333333333
COL,Las Palmas,2019,Mujeres,20-34,periurbano,0.3111111111111111
COL,Las Palmas,2019,Mujeres,35-49,periurbano,0.13333333333333333
COL,Las Palmas,2019,Mujeres,Todas las edades,periurbano,0.33766233766233766
COL,Las Palmas,2020,Mujeres,10-14,periurbano,0.3333333333333333
COL,Las Palmas,2020,Mujeres,15-19,periurbano,0.35294117647058826
COL,Las Palmas,2020,Mujeres,20-34,periurbano,0.2558139534883721
COL,Las Palmas,2020,Mujeres,35-49,periurbano,0.36363636363636365
COL,Las Palmas,2020,Mujeres,Todas las edades,periurbano,0.3058823529411765
COL,Las Palmas,2021,Mujeres,10-14,periurbano,0.25
COL,Las Palmas,2021,Mujeres,15-19,periurbano,0.6
COL,Las Palmas,2021,Mujeres,20-34,periurbano,0.4642857142857143
COL,Las Palmas,2021,Mujeres,35-49,periurbano,0.7
COL,Las Palmas,2021,Mujeres,Todas las edades,periurbano,0.5192307692307693
COL,Las Palmas,2022,Mujeres,10-14,periurbano,0
COL,Las Palmas,2022,Mujeres,15-19,periurbano,0.23076923076923078
COL,Las Palmas,2022,Mujeres,20-34,periurbano,0.23809523809523808
COL,Las Palmas,2022,Mujeres,35-49,periurbano,0.25
COL,Las Palmas,2022,Mujeres,Todas las edades,periurbano,0.23076923076923078
COL,Las Palmas,2023,Mujeres,10-14,periurbano,0.5
COL,Las Palmas,2023,Mujeres,15-19,periurbano,0.3
COL,Las Palmas,2023,Mujeres,20-34,periurbano,0.37209302325581395
COL,Las Palmas,2023,Mujeres,35-49,periurbano,0.18181818181818182
COL,Las Palmas,2023,Mujeres,Todas las edades,periurbano,0.3333333333333333
COL,Las Palmas,2024,Mujeres,10-14,periurbano,0.42857142857142855
COL,Las Palmas,2024,Mujeres,15-19,periurbano,0.36363636363636365
COL,Las Palmas,2024,Mujeres,20-34,periurbano,0.3076923076923077
COL,Las Palmas,2024,Mujeres,35-49,periurbano,0.375
COL,Las Palmas,2024,Mujeres,Todas las edades,periurbano,0.34615384615384615
COL,Las Palmas,2025,Mujeres,10-14,periurbano,0.2857142857142857
COL,Las Palmas,2025,Mujeres,15-19,periurbano,0.18181818181818182
COL,Las Palmas,2025,Mujeres,20-34,periurbano,0.3333333333333333
COL,Las Palmas,2025,Mujeres,35-49,periurbano,0.3125
COL,Las Palmas,2025,Mujeres,Todas las edades,periurbano,0.30851063829787234
COL,Los Arrayanes,2016,Mujeres,10-14,rural,1
COL,Los Arrayanes,2016,Mujeres,15-19,rural,0.42857142857142855
COL,Los Arrayanes,2016,Mujeres,20-34,rural,0.4166666666666667
COL,Los Arrayanes,2016,Mujeres,35-49,rural,0.6363636363636364
COL,Los Arrayanes,2016,Mujeres,Todas las edades,rural,0.46774193548387094
COL,Los Arrayanes,2017,Mujeres,10-14,rural,1
COL,Los Arrayanes,2017,Mujeres,15-19,rural,1
COL,Los Arrayanes,2017,Mujeres,20-34,rural,0.56
COL,Los Arrayanes,2017,Mujeres,35-49,rural,0.5
COL,Los Arrayanes,2017,Mujeres,Todas las edades,rural,0.6226415094339622
COL,Los Arrayanes,2018,Mujeres,10-14,rural,1
COL,Los Arrayanes,2018,Mujeres,15-19,rural,0.7142857142857143
COL,Los Arrayanes,2018,Mujeres,20-34,rural,0.4722222222222222
COL,Los Arrayanes,2018,Mujeres,35-49,rural,0.6153846153846154
COL,Los Arrayanes,2018,Mujeres,Todas las edades,rural,0.559322033898305
COL,Los Arrayanes,2019,Mujeres,10-14,rural,0.6666666666666666
COL,Los Arrayanes,2019,Mujeres,15-19,rural,0.5333333333333333
COL,Los Arrayanes,2019,Mujeres,20-34,rural,0.5294117647058824
COL,Los Arrayanes,2019,Mujeres,35-49,rural,0.3333333333333333
COL,Los Arrayanes,2019,Mujeres,Todas las edades,rural,0.5106382978723404
COL,Los Arrayanes,2020,Mujeres,10-14,rural,0.75
COL,Los Arrayanes,2020,Mujeres,15-19,rural,0.46153846153846156
COL,Los Arrayanes,2020,Mujeres,20-34,rural,0.5581395348837209
COL,Los Arrayanes,2020,Mujeres,35-49,rural,0.35294117647058826
COL,Los Arrayanes,2020,Mujeres,Todas las edades,rural,0.5064935064935064
COL,Los Arrayanes,2021,Mujeres,10-14,rural,0.2
COL,Los Arrayanes,2021,Mujeres,15-19,rural,0.2857142857142857
COL,Los Arrayanes,2021,Mujeres,20-34,rural,0.4117647058823529
COL,Los Arrayanes,2021,Mujeres,35-49,rural,0.6
COL,Los Arrayanes,2021,Mujeres,Todas las edades,rural,0.4107142857142857
COL,Los Arrayanes,2022,Mujeres,10-14,rural,0
COL,Los Arrayanes,2022,Mujeres,15-19,rural,0.5333333333333333
COL,Los Arrayanes,2022,Mujeres,20-34,rural,0.5
COL,Los Arrayanes,2022,Mujeres,35-49,rural,0.16666666666666666
COL,Los Arrayanes,2022,Mujeres,Todas las edades,rural,0.4444444444444444
COL,Los Arrayanes,2023,Mujeres,10-14,rural,0.6
COL,Los Arrayanes,2023,Mujeres,15-19,rural,0.42857142857142855
COL,Los Arrayanes,2023,Mujeres,20-34,rural,0.5
COL,Los Arrayanes,2023,Mujeres,35-49,rural,0.5
COL,Los Arrayanes,2023,Mujeres,Todas las edades,rural,0.5
COL,Los Arrayanes,2024,Mujeres,10-14,rural,0
COL,Los Arrayanes,2024,Mujeres,15-19,rural,0.2
COL,Los Arrayanes,2024,Mujeres,20-34,rural,0.4666666666666667
COL,Los Arrayanes,2024,Mujeres,35-49,rural,0.2777777777777778
COL,Los Arrayanes,2024,Mujeres,Todas las edades,rural,0.3384615384615385
COL,Los Arrayanes,2025,Mujeres,10-14,rural,0.5
COL,Los Arrayanes,2025,Mujeres,15-19,rural,0.2857142857142857
COL,Los Arrayanes,2025,Mujeres,20-34,rural,0.3
COL,Los Arrayanes,2025,Mujeres,35-49,rural,0.5
COL,Los Arrayanes,2025,Mujeres,Todas las edades,rural,0.3333333333333333
COL,Los Pinos,2016,Mujeres,10-14,rural,0.3333333333333333
COL,Los Pinos,2016,Mujeres,15-19,rural,0.6363636363636364
